id_pedido,id_cliente,sku_produto,data_compra,quantidade
PED029903,CLI06314,SKU016,2025-06-07,1
PED029904,CLI01773,SKU014,2025-03-13,3
PED029905,CLI04611,SKU011,2025-01-17,1
PED029906,CLI05857,SKU008,2025-01-02,1
PED029907,CLI04697,SKU014,2025-09-02,2
PED029908,CLI09969,SKU050,2025-08-17,4
PED029909,CLI06259,SKU020,2025-09-26,5
PED029910,CLI07293,SKU015,2025-03-09,1
PED029911,CLI06501,SKU017,2025-07-01,1
PED029912,CLI07554,SKU035,2025-05-18,5
PED029913,CLI07638,SKU046,2025-03-24,1
PED029914,CLI00184,SKU014,2025-12-14,5
PED029915,CLI04668,SKU046,2025-12-28,1
PED029916,CLI03338,SKU011,2025-09-03,2
PED029917,CLI02885,SKU045,2025-03-09,1
PED029918,CLI01928,SKU011,2025-03-08,1
PED029919,CLI03143,SKU017,2025-11-13,2
PED029920,CLI00569,SKU047,2025-01-09,4
PED029921,CLI05858,SKU024,2025-04-16,5
PED029922,CLI00314,SKU016,2025-05-11,2
PED029923,CLI06645,SKU020,2025-02-28,5
PED029924,CLI09453,SKU037,2025-08-14,2
PED029925,CLI04642,SKU004,2025-06-13,3
PED029926,CLI00494,SKU004,2025-06-02,4
PED029927,CLI03226,SKU013,2025-08-02,3
PED029928,CLI00649,SKU014,2025-10-14,5
PED029929,CLI09010,SKU024,2025-10-01,4
PED029930,CLI02515,SKU048,2025-10-23,2
PED029931,CLI06671,SKU030,2025-05-08,3
PED029932,CLI04736,SKU007,2025-06-30,5
PED029933,CLI07376,SKU027,2025-07-11,3
PED029934,CLI04367,SKU018,2025-11-16,2
PED029935,CLI02733,SKU045,2025-10-01,1
PED029936,CLI01335,SKU027,2025-09-22,3
PED029937,CLI07269,SKU031,2025-05-01,5
PED029938,CLI04583,SKU048,2025-11-09,2
PED029939,CLI04358,SKU035,2025-09-03,4
PED029940,CLI07266,SKU041,2025-08-10,1
PED029941,CLI09922,SKU049,2025-04-24,2
PED029942,CLI06910,SKU031,2025-08-11,2
PED029943,CLI01357,SKU048,2025-12-28,2
PED029944,CLI03959,SKU032,2025-02-23,3
PED029945,CLI04312,SKU015,2025-09-21,2
PED029946,CLI08248,SKU048,2025-04-10,1
PED029947,CLI07636,SKU025,2025-09-09,4
PED029948,CLI03383,SKU010,2025-10-30,2
PED029949,CLI01280,SKU025,2025-06-14,5
PED029950,CLI01373,SKU029,2025-06-12,1
PED029951,CLI00674,SKU004,2025-02-07,2
PED029952,CLI06020,SKU017,2025-02-24,2
PED029953,CLI01308,SKU005,2025-07-05,5
PED029954,CLI09084,SKU018,2025-01-22,3
PED029955,CLI06233,SKU045,2025-04-20,1
PED029956,CLI06457,SKU026,2025-08-13,2
PED029957,CLI02338,SKU029,2025-01-02,2
PED029958,CLI00568,SKU007,2025-03-24,5
PED029959,CLI03273,SKU041,2025-10-15,1
PED029960,CLI00161,SKU011,2025-11-20,2
PED029961,CLI08845,SKU049,2025-06-18,1
PED029962,CLI00007,SKU020,2025-07-08,4
PED029963,CLI03692,SKU045,2025-09-23,1
PED029964,CLI05822,SKU010,2025-12-26,2
PED029965,CLI02744,SKU024,2025-11-18,3
PED029966,CLI08857,SKU024,2025-04-24,3
PED029967,CLI07169,SKU009,2025-06-08,5
PED029968,CLI04427,SKU023,2025-03-15,3
PED029969,CLI00082,SKU031,2025-07-22,4
PED029970,CLI00041,SKU021,2025-07-09,1
PED029971,CLI06339,SKU027,2025-10-05,5
PED029972,CLI07100,SKU004,2025-07-29,4
PED029973,CLI03978,SKU039,2025-05-19,2
PED029974,CLI09610,SKU012,2025-05-16,3
PED029975,CLI01542,SKU004,2025-05-14,5
PED029976,CLI00788,SKU038,2025-01-31,1
PED029977,CLI06572,SKU049,2025-08-21,1
PED029978,CLI05937,SKU013,2025-11-23,3
PED029979,CLI05268,SKU039,2025-09-25,2
PED029980,CLI04112,SKU025,2025-12-01,2
PED029981,CLI08822,SKU045,2025-03-28,2
PED029982,CLI01438,SKU005,2025-11-03,4
PED029983,CLI09886,SKU031,2025-11-18,3
PED029984,CLI06550,SKU033,2025-01-15,2
PED029985,CLI05684,SKU023,2025-09-10,4
PED029986,CLI03287,SKU012,2025-02-01,4
PED029987,CLI06537,SKU036,2025-06-24,5
PED029988,CLI02768,SKU002,2025-02-25,5
PED029989,CLI07116,SKU025,2025-11-23,4
PED029990,CLI06993,SKU033,2025-10-18,2
PED029991,CLI09630,SKU016,2025-04-12,2
PED029992,CLI02362,SKU045,2025-10-03,2
PED029993,CLI08272,SKU023,2025-02-22,3
PED029994,CLI01792,SKU023,2025-11-11,4
PED029995,CLI03703,SKU014,2025-08-23,2
PED029996,CLI02486,SKU029,2025-08-18,2
PED029997,CLI05584,SKU038,2025-06-10,1
PED029998,CLI06511,SKU027,2025-10-19,4
PED029999,CLI09954,SKU047,2025-07-23,2
PED030000,CLI09494,SKU044,2025-09-21,1
PED030001,CLI05116,SKU012,2025-05-17,2
PED030002,CLI03104,SKU037,2025-07-07,2
PED030003,CLI02149,SKU037,2025-05-07,1
PED030004,CLI03877,SKU039,2025-05-17,1
PED030005,CLI01307,SKU022,2025-10-23,3
PED030006,CLI03005,SKU039,2025-11-28,1
PED030007,CLI08038,SKU012,2025-12-02,3
PED030008,CLI08995,SKU045,2025-04-24,1
PED030009,CLI01915,SKU045,2025-03-21,1
PED030010,CLI05558,SKU003,2025-09-26,5
PED030011,CLI01412,SKU044,2025-07-06,2
PED030012,CLI03342,SKU011,2025-11-16,1
PED030013,CLI03942,SKU030,2025-12-21,5
PED030014,CLI06193,SKU004,2025-12-17,5
PED030015,CLI08400,SKU016,2025-01-25,2
PED030016,CLI06513,SKU007,2025-12-21,4
PED030017,CLI09421,SKU026,2025-07-05,3
PED030018,CLI06704,SKU002,2025-11-19,3
PED030019,CLI05162,SKU028,2025-01-27,2
PED030020,CLI06638,SKU005,2025-04-25,2
PED030021,CLI01770,SKU039,2025-02-27,1
PED030022,CLI09857,SKU037,2025-01-17,2
PED030023,CLI08443,SKU031,2025-08-28,5
PED030024,CLI07988,SKU016,2025-11-08,2
PED030025,CLI07436,SKU042,2025-06-25,3
PED030026,CLI09546,SKU024,2025-02-22,2
PED030027,CLI01889,SKU039,2025-05-18,2
PED030028,CLI01116,SKU044,2025-09-02,1
PED030029,CLI06989,SKU041,2025-09-01,2
PED030030,CLI08890,SKU041,2025-09-21,2
PED030031,CLI06029,SKU019,2025-11-17,2
PED030032,CLI09992,SKU014,2025-11-30,4
PED030033,CLI06516,SKU013,2025-04-29,3
PED030034,CLI04675,SKU014,2025-11-13,2
PED030035,CLI00867,SKU011,2025-09-09,1
PED030036,CLI03844,SKU013,2025-09-21,2
PED030037,CLI01018,SKU011,2025-03-29,1
PED030038,CLI07967,SKU037,2025-09-13,1
PED030039,CLI00976,SKU030,2025-11-04,3
PED030040,CLI09541,SKU005,2025-07-16,3
PED030041,CLI09050,SKU043,2025-03-20,5
PED030042,CLI09124,SKU030,2025-11-21,4
PED030043,CLI08606,SKU032,2025-04-24,5
PED030044,CLI09331,SKU007,2025-09-05,2
PED030045,CLI01921,SKU013,2025-08-14,2
PED030046,CLI07689,SKU031,2025-02-17,5
PED030047,CLI06337,SKU026,2025-08-01,5
PED030048,CLI00868,SKU050,2025-08-04,2
PED030049,CLI03106,SKU041,2025-08-28,2
PED030050,CLI07352,SKU038,2025-02-07,1
PED030051,CLI02157,SKU034,2025-04-29,3
PED030052,CLI06826,SKU001,2025-06-13,1
PED030053,CLI07981,SKU049,2025-05-12,2
PED030054,CLI07442,SKU024,2025-09-30,2
PED030055,CLI04362,SKU040,2025-01-29,3
PED030056,CLI08431,SKU040,2025-03-04,2
PED030057,CLI03590,SKU025,2025-07-15,2
PED030058,CLI03547,SKU024,2025-10-22,4
PED030059,CLI05793,SKU035,2025-06-02,5
PED030060,CLI03128,SKU013,2025-01-16,2
PED030061,CLI08890,SKU014,2025-06-26,5
PED030062,CLI00603,SKU039,2025-01-20,2
PED030063,CLI06122,SKU005,2025-05-27,3
PED030064,CLI03291,SKU012,2025-10-10,2
PED030065,CLI00762,SKU013,2025-12-31,3
PED030066,CLI01964,SKU027,2025-08-28,4
PED030067,CLI00714,SKU049,2025-01-23,2
PED030068,CLI03889,SKU015,2025-05-26,2
PED030069,CLI00532,SKU025,2025-01-07,4
PED030070,CLI00893,SKU023,2025-07-15,4
PED030071,CLI08342,SKU001,2025-02-03,2
PED030072,CLI04160,SKU042,2025-01-07,3
PED030073,CLI09303,SKU002,2025-10-06,2
PED030074,CLI08176,SKU012,2025-11-23,2
PED030075,CLI02044,SKU008,2025-05-14,1
PED030076,CLI08147,SKU003,2025-07-28,4
PED030077,CLI09750,SKU014,2025-08-24,5
PED030078,CLI00309,SKU030,2025-02-14,2
PED030079,CLI05011,SKU033,2025-05-04,2
PED030080,CLI00615,SKU006,2025-05-12,3
PED030081,CLI03396,SKU011,2025-02-23,2
PED030082,CLI01691,SKU034,2025-12-16,3
PED030083,CLI03797,SKU046,2025-07-04,1
PED030084,CLI06116,SKU033,2025-05-21,2
PED030085,CLI03421,SKU008,2025-02-16,2
PED030086,CLI00906,SKU016,2025-10-26,1
PED030087,CLI01277,SKU015,2025-10-11,2
PED030088,CLI06069,SKU043,2025-08-08,3
PED030089,CLI07690,SKU028,2025-10-31,2
PED030090,CLI02880,SKU049,2025-06-14,1
PED030091,CLI07937,SKU014,2025-03-28,2
PED030092,CLI03281,SKU012,2025-05-26,5
PED030093,CLI01110,SKU005,2025-09-03,5
PED030094,CLI08581,SKU035,2025-03-06,3
PED030095,CLI05493,SKU025,2025-10-22,3
PED030096,CLI06769,SKU019,2025-07-12,3
PED030097,CLI00705,SKU048,2025-05-22,2
PED030098,CLI02876,SKU021,2025-10-18,2
PED030099,CLI00389,SKU021,2025-02-09,2
PED030100,CLI02977,SKU029,2025-04-02,1
PED030101,CLI05410,SKU044,2025-10-09,2
PED030102,CLI07606,SKU017,2025-06-15,2
PED030103,CLI08590,SKU009,2025-04-22,5
PED030104,CLI08053,SKU033,2025-11-08,3
PED030105,CLI06748,SKU007,2025-06-25,3
PED030106,CLI01083,SKU018,2025-01-19,5
PED030107,CLI08109,SKU003,2025-09-24,2
PED030108,CLI09894,SKU049,2025-02-03,2
PED030109,CLI02649,SKU024,2025-05-10,2
PED030110,CLI03375,SKU016,2025-10-25,1
PED030111,CLI02962,SKU023,2025-07-02,4
PED030112,CLI08342,SKU011,2025-02-09,1
PED030113,CLI05469,SKU013,2025-02-18,4
PED030114,CLI04378,SKU005,2025-01-23,2
PED030115,CLI05071,SKU016,2025-12-19,2
PED030116,CLI00069,SKU027,2025-07-03,4
PED030117,CLI02626,SKU033,2025-01-04,2
PED030118,CLI05370,SKU009,2025-12-21,3
PED030119,CLI08538,SKU048,2025-02-18,2
PED030120,CLI06297,SKU045,2025-02-18,1
PED030121,CLI07722,SKU004,2025-10-01,4
PED030122,CLI04185,SKU024,2025-07-31,4
PED030123,CLI03584,SKU049,2025-08-10,1
PED030124,CLI00040,SKU034,2025-04-03,4
PED030125,CLI06512,SKU020,2025-11-28,2
PED030126,CLI04447,SKU030,2025-03-03,3
PED030127,CLI06663,SKU005,2025-03-14,3
PED030128,CLI07268,SKU041,2025-06-12,2
PED030129,CLI09678,SKU036,2025-10-10,5
PED030130,CLI02146,SKU019,2025-05-17,2
PED030131,CLI00677,SKU041,2025-03-19,1
PED030132,CLI09986,SKU014,2025-04-24,5
PED030133,CLI04079,SKU030,2025-04-23,5
PED030134,CLI00015,SKU009,2025-11-23,4
PED030135,CLI05420,SKU003,2025-04-19,4
PED030136,CLI00675,SKU048,2025-03-17,1
PED030137,CLI03588,SKU015,2025-10-11,2
PED030138,CLI04778,SKU005,2025-05-11,5
PED030139,CLI08891,SKU029,2025-06-21,1
PED030140,CLI05924,SKU019,2025-02-09,3
PED030141,CLI03118,SKU029,2025-07-31,1
PED030142,CLI09600,SKU041,2025-11-14,1
PED030143,CLI06183,SKU041,2025-08-07,1
PED030144,CLI08913,SKU007,2025-12-19,2
PED030145,CLI02922,SKU008,2025-02-19,2
PED030146,CLI08917,SKU049,2025-01-31,1
PED030147,CLI07015,SKU036,2025-03-18,5
PED030148,CLI04961,SKU046,2025-07-29,2
PED030149,CLI06772,SKU002,2025-06-20,5
PED030150,CLI08230,SKU022,2025-10-13,3
PED030151,CLI04458,SKU040,2025-05-21,4
PED030152,CLI03915,SKU032,2025-03-17,3
PED030153,CLI08238,SKU037,2025-03-28,1
PED030154,CLI00286,SKU031,2025-08-04,2
PED030155,CLI00668,SKU015,2025-02-06,1
PED030156,CLI04248,SKU026,2025-06-30,2
PED030157,CLI01769,SKU018,2025-11-20,5
PED030158,CLI00790,SKU009,2025-01-26,4
PED030159,CLI03185,SKU006,2025-07-23,5
PED030160,CLI07143,SKU033,2025-10-07,3
PED030161,CLI02376,SKU009,2025-07-12,4
PED030162,CLI09986,SKU047,2025-06-07,2
PED030163,CLI05046,SKU044,2025-09-19,2
PED030164,CLI08739,SKU032,2025-08-02,4
PED030165,CLI07799,SKU037,2025-04-01,1
PED030166,CLI03936,SKU011,2025-02-28,1
PED030167,CLI00248,SKU011,2025-09-08,2
PED030168,CLI01825,SKU034,2025-01-10,3
PED030169,CLI05788,SKU031,2025-10-23,4
PED030170,CLI05939,SKU026,2025-10-13,4
PED030171,CLI04325,SKU008,2025-05-03,1
PED030172,CLI06618,SKU009,2025-07-08,2
PED030173,CLI03161,SKU026,2025-10-02,2
PED030174,CLI00577,SKU010,2025-09-05,1
PED030175,CLI08199,SKU014,2025-06-03,3
PED030176,CLI03887,SKU043,2025-08-24,2
PED030177,CLI04038,SKU022,2025-02-27,2
PED030178,CLI04356,SKU040,2025-01-23,4
PED030179,CLI00845,SKU006,2025-04-04,5
PED030180,CLI00502,SKU001,2025-10-27,1
PED030181,CLI02319,SKU022,2025-07-20,5
PED030182,CLI08113,SKU010,2025-03-12,2
PED030183,CLI00179,SKU016,2025-06-07,1
PED030184,CLI03598,SKU042,2025-11-07,4
PED030185,CLI05100,SKU039,2025-08-16,1
PED030186,CLI07664,SKU042,2025-09-01,3
PED030187,CLI06994,SKU038,2025-05-28,1
PED030188,CLI09394,SKU007,2025-11-19,3
PED030189,CLI06459,SKU031,2025-11-07,3
PED030190,CLI00126,SKU039,2025-09-26,2
PED030191,CLI08036,SKU010,2025-04-09,1
PED030192,CLI00563,SKU027,2025-03-09,3
PED030193,CLI01103,SKU010,2025-03-11,2
PED030194,CLI07343,SKU049,2025-05-14,1
PED030195,CLI08605,SKU028,2025-04-09,2
PED030196,CLI07959,SKU048,2025-06-13,2
PED030197,CLI02104,SKU013,2025-04-29,2
PED030198,CLI08442,SKU023,2026-01-01,5
PED030199,CLI08224,SKU043,2025-10-14,4
PED030200,CLI05291,SKU016,2025-07-01,2
PED030201,CLI04873,SKU017,2025-06-26,2
PED030202,CLI06579,SKU018,2025-08-11,4
PED030203,CLI04056,SKU004,2025-03-13,3
PED030204,CLI06106,SKU025,2025-04-18,2
PED030205,CLI05200,SKU015,2025-10-14,2
PED030206,CLI09103,SKU035,2025-05-07,2
PED030207,CLI00321,SKU013,2025-09-13,4
PED030208,CLI05562,SKU017,2025-04-02,2
PED030209,CLI07759,SKU003,2025-10-24,2
PED030210,CLI07995,SKU049,2025-05-30,1
PED030211,CLI05824,SKU046,2025-02-20,2
PED030212,CLI03677,SKU042,2025-12-03,2
PED030213,CLI04866,SKU017,2025-01-22,2
PED030214,CLI06677,SKU046,2025-05-05,2
PED030215,CLI02385,SKU013,2025-05-25,4
PED030216,CLI04505,SKU002,2025-02-08,2
PED030217,CLI00025,SKU005,2025-12-11,5
PED030218,CLI07103,SKU048,2025-12-30,1
PED030219,CLI06803,SKU013,2025-03-23,4
PED030220,CLI07931,SKU011,2025-05-15,1
PED030221,CLI06583,SKU040,2026-01-01,2
PED030222,CLI09361,SKU001,2025-05-21,2
PED030223,CLI06048,SKU043,2025-12-13,4
PED030224,CLI08036,SKU038,2025-08-05,1
PED030225,CLI04563,SKU019,2025-07-12,5
PED030226,CLI01863,SKU006,2025-10-22,4
PED030227,CLI05624,SKU015,2025-03-20,2
PED030228,CLI04017,SKU025,2025-02-13,3
PED030229,CLI07933,SKU033,2025-12-19,2
PED030230,CLI09259,SKU030,2025-10-29,3
PED030231,CLI07932,SKU026,2025-03-17,2
PED030232,CLI04581,SKU040,2025-01-09,5
PED030233,CLI04404,SKU016,2025-12-29,1
PED030234,CLI02282,SKU048,2025-06-03,2
PED030235,CLI05837,SKU047,2025-03-29,3
PED030236,CLI08383,SKU044,2025-04-07,1
PED030237,CLI02549,SKU017,2025-07-17,2
PED030238,CLI08626,SKU034,2025-11-19,5
PED030239,CLI09567,SKU030,2025-10-30,2
PED030240,CLI02103,SKU005,2025-06-25,2
PED030241,CLI06338,SKU038,2025-02-07,1
PED030242,CLI01984,SKU003,2025-05-15,4
PED030243,CLI04645,SKU028,2025-05-11,1
PED030244,CLI02060,SKU050,2025-12-15,4
PED030245,CLI05697,SKU039,2025-03-28,1
PED030246,CLI05136,SKU025,2025-11-24,3
PED030247,CLI05317,SKU014,2025-09-14,3
PED030248,CLI08459,SKU049,2025-02-06,1
PED030249,CLI09705,SKU034,2025-05-08,5
PED030250,CLI02311,SKU003,2025-08-06,2
PED030251,CLI08880,SKU019,2025-08-11,5
PED030252,CLI06046,SKU012,2025-10-15,3
PED030253,CLI00628,SKU018,2025-10-08,4
PED030254,CLI03333,SKU011,2025-11-03,1
PED030255,CLI06252,SKU025,2025-04-28,5
PED030256,CLI04233,SKU002,2025-02-13,2
PED030257,CLI02983,SKU016,2025-06-19,1
PED030258,CLI02498,SKU036,2025-04-14,5
PED030259,CLI09073,SKU036,2025-05-20,2
PED030260,CLI05359,SKU013,2025-06-23,3
PED030261,CLI00742,SKU039,2025-04-04,2
PED030262,CLI02616,SKU018,2025-04-25,3
PED030263,CLI01874,SKU022,2025-09-20,2
PED030264,CLI07075,SKU003,2025-08-14,2
PED030265,CLI07891,SKU020,2025-10-03,5
PED030266,CLI04982,SKU007,2025-09-08,2
PED030267,CLI09933,SKU039,2025-10-03,1
PED030268,CLI08023,SKU039,2025-11-06,2
PED030269,CLI02357,SKU020,2025-04-23,5
PED030270,CLI08306,SKU038,2025-03-06,1
PED030271,CLI01270,SKU016,2025-09-02,1
PED030272,CLI09809,SKU014,2025-07-07,3
PED030273,CLI06128,SKU018,2025-10-07,4
PED030274,CLI01673,SKU049,2025-07-14,2
PED030275,CLI09536,SKU044,2025-08-29,1
PED030276,CLI05930,SKU012,2025-01-25,2
PED030277,CLI08834,SKU021,2025-08-19,1
PED030278,CLI09974,SKU004,2025-11-29,5
PED030279,CLI07903,SKU046,2025-02-19,1
PED030280,CLI06490,SKU022,2025-04-21,4
PED030281,CLI04148,SKU031,2025-05-06,5
PED030282,CLI05219,SKU014,2025-04-18,4
PED030283,CLI02571,SKU012,2025-01-23,4
PED030284,CLI06819,SKU030,2025-01-12,4
PED030285,CLI00660,SKU050,2025-07-01,2
PED030286,CLI08682,SKU026,2025-04-28,4
PED030287,CLI06009,SKU036,2025-02-19,3
PED030288,CLI04919,SKU035,2025-03-24,3
PED030289,CLI07237,SKU032,2025-09-05,4
PED030290,CLI01987,SKU046,2025-10-17,2
PED030291,CLI07285,SKU020,2025-07-11,3
PED030292,CLI09657,SKU030,2025-02-02,3
PED030293,CLI02219,SKU012,2025-09-29,5
PED030294,CLI04397,SKU010,2025-08-31,1
PED030295,CLI05412,SKU006,2025-01-19,5
PED030296,CLI08793,SKU038,2025-09-05,2
PED030297,CLI08565,SKU011,2025-08-20,1
PED030298,CLI03313,SKU026,2025-05-12,4
PED030299,CLI01727,SKU017,2025-02-23,2
PED030300,CLI02467,SKU017,2025-10-09,2
PED030301,CLI03086,SKU017,2025-04-19,2
PED030302,CLI07341,SKU017,2025-08-28,2
PED030303,CLI07528,SKU005,2025-11-25,2
PED030304,CLI07103,SKU046,2025-04-06,1
PED030305,CLI04110,SKU038,2025-12-24,1
PED030306,CLI06889,SKU005,2025-08-04,2
PED030307,CLI08852,SKU038,2025-12-04,2
PED030308,CLI08653,SKU026,2025-09-15,5
PED030309,CLI05883,SKU028,2025-06-02,1
PED030310,CLI04665,SKU002,2025-01-03,4
PED030311,CLI04899,SKU004,2025-01-25,2
PED030312,CLI09554,SKU008,2025-11-12,2
PED030313,CLI03486,SKU034,2025-11-12,3
PED030314,CLI04403,SKU033,2025-07-02,2
PED030315,CLI05130,SKU038,2025-12-14,2
PED030316,CLI06135,SKU048,2025-09-04,2
PED030317,CLI06397,SKU030,2025-08-26,5
PED030318,CLI06638,SKU019,2025-05-06,3
PED030319,CLI07341,SKU037,2025-01-14,1
PED030320,CLI01847,SKU025,2025-07-11,5
PED030321,CLI05622,SKU019,2025-01-07,4
PED030322,CLI07776,SKU047,2025-07-20,4
PED030323,CLI08594,SKU023,2025-01-07,3
PED030324,CLI07828,SKU050,2025-02-05,2
PED030325,CLI07285,SKU020,2025-11-22,3
PED030326,CLI05828,SKU047,2025-04-08,2
PED030327,CLI07661,SKU015,2025-12-18,2
PED030328,CLI08877,SKU015,2025-06-20,2
PED030329,CLI00986,SKU031,2025-09-21,4
PED030330,CLI05992,SKU032,2025-03-01,5
PED030331,CLI09156,SKU024,2025-10-24,2
PED030332,CLI06602,SKU014,2025-05-11,5
PED030333,CLI01193,SKU039,2025-07-09,2
PED030334,CLI06661,SKU049,2025-06-08,2
PED030335,CLI07988,SKU002,2025-06-19,2
PED030336,CLI06172,SKU007,2025-11-11,5
PED030337,CLI09406,SKU006,2025-05-14,2
PED030338,CLI05299,SKU014,2025-04-04,4
PED030339,CLI05628,SKU007,2025-05-16,3
PED030340,CLI06261,SKU034,2025-04-09,5
PED030341,CLI04012,SKU043,2025-12-14,2
PED030342,CLI07521,SKU012,2025-03-25,4
PED030343,CLI04938,SKU023,2025-06-13,2
PED030344,CLI06026,SKU019,2025-08-20,3
PED030345,CLI09080,SKU050,2025-09-09,5
PED030346,CLI06369,SKU030,2025-10-16,3
PED030347,CLI02850,SKU048,2025-03-17,2
PED030348,CLI05339,SKU048,2025-11-27,1
PED030349,CLI03522,SKU024,2025-12-07,2
PED030350,CLI00125,SKU027,2025-08-05,3
PED030351,CLI07846,SKU029,2025-10-10,1
PED030352,CLI01317,SKU015,2025-11-30,1
PED030353,CLI06994,SKU031,2025-02-13,5
PED030354,CLI07398,SKU018,2025-10-31,2
PED030355,CLI00671,SKU040,2025-06-30,2
PED030356,CLI01249,SKU026,2025-01-31,5
PED030357,CLI09456,SKU043,2025-11-06,5
PED030358,CLI05929,SKU006,2025-01-21,3
PED030359,CLI05011,SKU012,2025-01-01,5
PED030360,CLI06990,SKU026,2025-10-20,4
PED030361,CLI06581,SKU020,2025-09-16,2
PED030362,CLI05926,SKU001,2025-08-24,1
PED030363,CLI07449,SKU033,2025-05-15,4
PED030364,CLI01572,SKU017,2025-08-10,1
PED030365,CLI05571,SKU014,2025-01-10,5
PED030366,CLI08938,SKU050,2025-05-31,4
PED030367,CLI01484,SKU017,2025-12-24,2
PED030368,CLI02746,SKU015,2025-05-12,1
PED030369,CLI01660,SKU020,2025-10-01,3
PED030370,CLI00191,SKU004,2025-09-24,5
PED030371,CLI09101,SKU028,2025-02-25,1
PED030372,CLI00031,SKU035,2025-04-10,3
PED030373,CLI03553,SKU027,2025-03-18,3
PED030374,CLI06787,SKU014,2025-06-08,2
PED030375,CLI07294,SKU008,2025-04-20,2
PED030376,CLI08746,SKU022,2025-03-18,5
PED030377,CLI00695,SKU032,2025-04-07,2
PED030378,CLI01753,SKU035,2025-06-12,2
PED030379,CLI06681,SKU048,2025-02-22,1
PED030380,CLI02074,SKU026,2025-02-09,3
PED030381,CLI02019,SKU037,2025-04-19,1
PED030382,CLI06878,SKU003,2025-08-14,3
PED030383,CLI01019,SKU048,2025-09-28,2
PED030384,CLI05455,SKU021,2025-04-20,2
PED030385,CLI04195,SKU048,2025-02-16,2
PED030386,CLI09145,SKU017,2025-01-14,1
PED030387,CLI09409,SKU038,2025-10-12,1
PED030388,CLI05741,SKU026,2025-01-25,2
PED030389,CLI02807,SKU038,2025-05-05,1
PED030390,CLI04248,SKU004,2025-07-09,3
PED030391,CLI06875,SKU042,2025-01-10,4
PED030392,CLI03239,SKU035,2025-01-12,5
PED030393,CLI01615,SKU002,2025-11-03,3
PED030394,CLI03066,SKU020,2025-10-29,2
PED030395,CLI06373,SKU005,2025-10-06,4
PED030396,CLI07407,SKU009,2025-12-12,5
PED030397,CLI05663,SKU032,2025-02-17,2
PED030398,CLI01907,SKU028,2025-09-27,1
PED030399,CLI06716,SKU042,2025-01-28,5
PED030400,CLI02253,SKU031,2025-01-13,5
PED030401,CLI04043,SKU036,2025-07-30,3
PED030402,CLI01486,SKU003,2025-04-30,4
PED030403,CLI01180,SKU048,2025-11-07,2
PED030404,CLI03761,SKU040,2025-01-26,5
PED030405,CLI06027,SKU038,2025-11-12,1
PED030406,CLI08661,SKU037,2025-07-10,2
PED030407,CLI04298,SKU042,2025-03-10,4
PED030408,CLI04276,SKU011,2025-09-10,2
PED030409,CLI09007,SKU050,2025-06-09,3
PED030410,CLI04437,SKU024,2025-10-01,4
PED030411,CLI09330,SKU036,2025-09-02,3
PED030412,CLI07342,SKU040,2025-01-30,4
PED030413,CLI01289,SKU050,2025-03-31,4
PED030414,CLI07725,SKU043,2025-12-12,3
PED030415,CLI02995,SKU028,2025-03-29,1
PED030416,CLI03159,SKU004,2025-03-02,5
PED030417,CLI07494,SKU002,2025-04-17,5
PED030418,CLI00995,SKU030,2025-10-13,5
PED030419,CLI07319,SKU029,2025-01-14,1
PED030420,CLI01293,SKU011,2025-10-21,1
PED030421,CLI06621,SKU029,2025-04-17,2
PED030422,CLI08354,SKU005,2025-05-22,2
PED030423,CLI00392,SKU035,2025-08-05,4
PED030424,CLI09733,SKU021,2025-03-20,1
PED030425,CLI03412,SKU050,2026-01-01,5
PED030426,CLI04018,SKU031,2025-03-17,3
PED030427,CLI01204,SKU026,2025-03-10,4
PED030428,CLI02157,SKU014,2025-05-12,3
PED030429,CLI04932,SKU031,2025-11-27,3
PED030430,CLI05920,SKU047,2025-01-08,2
PED030431,CLI08753,SKU003,2025-07-08,4
PED030432,CLI08466,SKU049,2025-11-25,1
PED030433,CLI04484,SKU026,2025-02-16,3
PED030434,CLI07554,SKU042,2025-09-21,2
PED030435,CLI00341,SKU003,2025-03-20,5
PED030436,CLI03733,SKU042,2025-09-22,4
PED030437,CLI05281,SKU027,2025-05-17,3
PED030438,CLI06114,SKU026,2025-06-04,5
PED030439,CLI04921,SKU013,2025-11-17,3
PED030440,CLI05692,SKU049,2025-03-21,2
PED030441,CLI08858,SKU022,2025-10-20,2
PED030442,CLI03972,SKU031,2025-01-25,4
PED030443,CLI02028,SKU044,2025-08-27,1
PED030444,CLI03697,SKU034,2025-11-26,3
PED030445,CLI00530,SKU031,2025-02-10,5
PED030446,CLI04838,SKU034,2025-10-28,5
PED030447,CLI00331,SKU046,2025-08-14,1
PED030448,CLI04368,SKU037,2025-04-10,1
PED030449,CLI03466,SKU013,2025-07-12,5
PED030450,CLI06771,SKU009,2025-11-14,3
PED030451,CLI03104,SKU021,2025-08-13,1
PED030452,CLI01727,SKU017,2025-01-11,1
PED030453,CLI01860,SKU038,2025-10-06,2
PED030454,CLI05282,SKU019,2025-12-24,3
PED030455,CLI02022,SKU021,2025-10-12,2
PED030456,CLI05675,SKU035,2025-04-27,3
PED030457,CLI05649,SKU028,2025-03-10,1
PED030458,CLI02318,SKU043,2025-02-18,4
PED030459,CLI08397,SKU031,2025-06-12,3
PED030460,CLI03741,SKU042,2025-04-19,4
