id_cliente,idade,renda_mensal,estado,canal_aquisicao
CLI05048,63,6082.26,BA,Orgânico
CLI05049,22,2435.57,RJ,Instagram
CLI05050,60,6695.53,MG,Google
CLI05051,65,7514.53,RS,Google
CLI05052,51,5070.7,MG,Orgânico
CLI05053,57,6675.39,MG,Orgânico
CLI05054,28,3520.79,SC,TikTok
CLI05055,67,8999.37,SC,Google
CLI05056,20,3686.62,PR,Instagram
CLI05057,50,7820.98,SP,Orgânico
CLI05058,28,6505.79,PE,Instagram
CLI05059,33,4616.14,SC,TikTok
CLI05060,35,6979.92,MG,Google
CLI05061,47,2457.21,PE,Instagram
CLI05062,65,9970.43,SC,Orgânico
CLI05063,27,9481.72,RS,TikTok
CLI05064,35,5346.51,SP,Instagram
CLI05065,55,6934.31,SC,Orgânico
CLI05066,36,6462.81,RS,Google
CLI05067,53,10747.81,SP,Orgânico
CLI05068,30,6455.89,PR,Instagram
CLI05069,63,9884.74,SC,Google
CLI05070,20,3181.92,SP,Orgânico
CLI05071,27,5251.65,RS,TikTok
CLI05072,55,2482.17,RS,Orgânico
CLI05073,18,3203.3,SP,Instagram
CLI05074,44,4076.95,RS,Instagram
CLI05075,63,12289.88,BA,Orgânico
CLI05076,25,769.06,RJ,Instagram
CLI05077,68,5544.0,PR,Orgânico
CLI05078,63,8795.34,SC,TikTok
CLI05079,59,11087.38,RJ,Google
CLI05080,34,4665.55,SC,Instagram
CLI05081,26,247.94,PE,TikTok
CLI05082,23,2812.39,MG,TikTok
CLI05083,60,9731.13,MG,Orgânico
CLI05084,42,7884.35,SP,Google
CLI05085,56,6284.39,RJ,Instagram
CLI05086,66,4660.63,BA,Orgânico
CLI05087,45,10017.94,SP,Orgânico
CLI05088,50,10001.82,SP,Google
CLI05089,54,9986.82,BA,Google
CLI05090,26,5230.84,SP,Instagram
CLI05091,35,4237.72,MG,TikTok
CLI05092,38,3988.57,BA,Google
CLI05093,19,4212.25,RS,TikTok
CLI05094,60,974.61,SP,Google
CLI05095,55,13153.84,BA,Orgânico
CLI05096,57,3976.86,BA,Google
CLI05097,53,4741.27,RS,Google
CLI05098,67,7137.16,BA,Google
CLI05099,60,3038.09,RS,Orgânico
CLI05100,54,6855.24,BA,Google
CLI05101,32,4493.78,SP,Orgânico
CLI05102,45,7299.98,SP,Orgânico
CLI05103,35,6250.27,SP,Instagram
CLI05104,51,6969.39,RJ,Orgânico
CLI05105,39,3790.75,SC,Orgânico
CLI05106,28,4638.56,RJ,TikTok
CLI05107,30,10073.16,PR,Orgânico
CLI05108,21,2383.35,RS,TikTok
CLI05109,39,8465.73,PE,Google
CLI05110,24,3153.16,RJ,TikTok
CLI05111,60,10630.12,BA,Orgânico
CLI05112,41,7804.98,RS,Google
CLI05113,21,3955.37,BA,Instagram
CLI05114,45,6268.14,RS,Orgânico
CLI05115,32,8754.73,RS,TikTok
CLI05116,18,2435.75,PR,TikTok
CLI05117,20,3396.61,PE,TikTok
CLI05118,31,2760.16,MG,TikTok
CLI05119,55,2058.28,BA,Google
CLI05120,67,4835.04,SC,Orgânico
CLI05121,18,2522.1,SP,Instagram
CLI05122,55,8449.01,PR,Orgânico
CLI05123,55,11072.49,MG,Google
CLI05124,38,4691.63,SC,Orgânico
CLI05125,65,4462.03,BA,Google
CLI05126,46,6884.86,PR,TikTok
CLI05127,22,2321.9,MG,TikTok
CLI05128,66,7213.38,PE,Orgânico
CLI05129,27,7605.9,SP,TikTok
CLI05130,45,2831.77,MG,Google
CLI05131,38,4827.54,MG,Orgânico
CLI05132,67,6791.18,SP,Orgânico
CLI05133,24,3658.39,RS,Instagram
CLI05134,20,3033.23,RS,TikTok
CLI05135,62,3881.96,PR,Google
CLI05136,64,10060.51,MG,Instagram
CLI05137,37,4082.59,SP,Orgânico
CLI05138,36,9641.93,PR,Google
CLI05139,52,11001.64,SP,Google
CLI05140,21,3483.28,RJ,TikTok
CLI05141,22,4088.81,BA,Orgânico
CLI05142,18,3051.83,PR,Instagram
CLI05143,21,3612.35,RJ,Instagram
CLI05144,29,8750.36,RS,TikTok
CLI05145,44,9747.15,BA,Orgânico
CLI05146,59,833.08,MG,Orgânico
CLI05147,40,5834.32,BA,Instagram
CLI05148,42,5100.27,BA,Orgânico
CLI05149,38,5159.52,PE,Instagram
CLI05150,69,10141.46,MG,Orgânico
CLI05151,41,3376.08,PE,TikTok
CLI05152,42,6932.94,MG,Orgânico
CLI05153,62,6422.89,PE,Google
CLI05154,63,7713.4,PR,Orgânico
CLI05155,49,5076.41,BA,Google
CLI05156,49,10935.68,SC,Google
CLI05157,22,3494.85,PR,TikTok
CLI05158,53,8365.87,PR,Google
CLI05159,63,9860.52,SC,Google
CLI05160,59,7784.87,PR,TikTok
CLI05161,66,5547.38,RS,Instagram
CLI05162,59,7810.94,RJ,Google
CLI05163,56,5431.46,SC,Google
CLI05164,33,7896.41,SC,TikTok
CLI05165,50,10990.81,BA,Orgânico
CLI05166,66,4475.07,PE,Instagram
CLI05167,38,7634.97,RJ,Google
CLI05168,26,2764.18,SC,TikTok
CLI05169,23,1582.48,BA,TikTok
CLI05170,68,8095.24,SC,Google
CLI05171,62,8961.21,RJ,Google
CLI05172,52,1568.94,SP,Google
CLI05173,56,10069.55,SP,Instagram
CLI05174,39,7751.95,PE,Orgânico
CLI05175,58,7932.96,RS,Google
CLI05176,22,1654.42,PE,Orgânico
CLI05177,59,6344.13,SP,Orgânico
CLI05178,40,1742.82,RJ,Orgânico
CLI05179,34,6900.82,MG,Instagram
CLI05180,29,4940.78,PE,Instagram
CLI05181,40,4505.15,PR,Google
CLI05182,33,7120.83,BA,Instagram
CLI05183,20,1908.26,SC,Orgânico
CLI05184,47,8763.37,BA,TikTok
CLI05185,39,7267.15,RJ,Orgânico
CLI05186,26,6975.57,PR,TikTok
CLI05187,46,14855.45,RJ,Orgânico
CLI05188,64,10881.59,SC,Google
CLI05189,54,4581.38,MG,Orgânico
CLI05190,40,7360.61,RJ,Orgânico
CLI05191,30,6170.61,PR,Instagram
CLI05192,49,8133.49,RS,TikTok
CLI05193,63,10060.62,PR,Google
CLI05194,69,10391.05,SC,Google
CLI05195,64,3921.24,BA,Google
CLI05196,65,11843.23,RS,Instagram
CLI05197,40,5500.65,SP,Instagram
CLI05198,62,6212.29,SC,Orgânico
CLI05199,34,6549.79,RS,TikTok
CLI05200,57,10425.73,RS,Orgânico
CLI05201,38,211.63,PE,Google
CLI05202,19,4253.48,SC,TikTok
CLI05203,54,6728.12,BA,Google
CLI05204,23,3140.54,SP,TikTok
CLI05205,61,5473.51,MG,Google
CLI05206,35,5725.8,RJ,Instagram
CLI05207,47,7192.49,PR,Orgânico
CLI05208,39,7991.04,PE,Orgânico
CLI05209,50,9661.63,RJ,Google
CLI05210,47,11770.25,PE,Orgânico
CLI05211,34,3363.18,RJ,Instagram
CLI05212,60,6414.21,PR,Google
CLI05213,49,8057.21,SP,Orgânico
CLI05214,59,7902.33,PR,Google
CLI05215,68,1546.84,BA,Google
CLI05216,31,9676.87,SP,TikTok
CLI05217,27,2512.61,PE,TikTok
CLI05218,64,7481.31,SP,TikTok
CLI05219,68,9536.98,SC,Instagram
CLI05220,53,9390.92,BA,Orgânico
CLI05221,51,2687.92,MG,Google
CLI05222,26,7662.73,RS,Instagram
CLI05223,59,8535.76,SC,Orgânico
CLI05224,45,9870.12,PE,Google
CLI05225,28,6201.24,MG,Instagram
CLI05226,31,7028.28,SP,Orgânico
CLI05227,56,11736.76,RS,Orgânico
CLI05228,64,5331.8,RS,TikTok
CLI05229,36,2776.43,SC,Orgânico
CLI05230,32,6313.94,RJ,Google
CLI05231,45,6893.7,PR,Orgânico
CLI05232,41,3398.73,PR,Google
CLI05233,25,6595.34,PR,Instagram
CLI05234,60,9180.49,PE,TikTok
CLI05235,26,6613.02,MG,TikTok
CLI05236,64,5392.34,PR,Orgânico
CLI05237,50,2900.06,MG,Orgânico
CLI05238,50,7782.36,MG,Google
CLI05239,36,4344.54,BA,Google
CLI05240,20,2612.81,RS,TikTok
CLI05241,27,9483.64,MG,TikTok
CLI05242,57,12279.49,RJ,Instagram
CLI05243,64,12204.55,PE,Orgânico
CLI05244,59,9286.45,RS,Orgânico
CLI05245,18,3378.25,SP,Instagram
CLI05246,46,3444.1,RJ,Google
CLI05247,67,6109.42,SP,Google
CLI05248,51,7157.73,RJ,Orgânico
CLI05249,68,5443.01,MG,Google
CLI05250,30,9548.48,SP,TikTok
CLI05251,18,2315.61,RS,TikTok
CLI05252,51,12553.28,PR,Google
CLI05253,46,8731.64,RJ,TikTok
CLI05254,65,10338.3,SP,Orgânico
CLI05255,64,5814.19,PR,Orgânico
CLI05256,30,9125.5,SC,Instagram
CLI05257,65,3314.1,BA,Instagram
CLI05258,66,10738.48,MG,Orgânico
CLI05259,46,9486.77,RJ,Orgânico
CLI05260,56,5732.42,RJ,Instagram
CLI05261,41,2171.99,RS,Orgânico
CLI05262,43,4839.74,RS,Orgânico
CLI05263,34,7374.75,SC,Instagram
CLI05264,24,3894.35,SP,TikTok
CLI05265,30,3690.76,RJ,TikTok
CLI05266,22,2879.88,RJ,Instagram
CLI05267,43,6060.47,BA,Orgânico
CLI05268,66,13514.92,RJ,Orgânico
CLI05269,20,3027.36,BA,Google
CLI05270,24,2316.3,BA,Instagram
CLI05271,66,3582.76,RJ,Orgânico
CLI05272,56,11962.48,SC,Google
CLI05273,18,3061.66,BA,Instagram
CLI05274,66,11416.48,MG,Google
CLI05275,34,4707.37,RJ,Orgânico
CLI05276,60,12004.62,SC,Google
CLI05277,42,5612.91,PR,Orgânico
CLI05278,20,3969.67,BA,Instagram
CLI05279,32,6692.29,RJ,TikTok
CLI05280,46,10685.29,SP,TikTok
CLI05281,60,8998.67,SC,Instagram
CLI05282,49,11207.43,SP,Orgânico
CLI05283,43,5319.21,MG,Instagram
CLI05284,33,4575.92,PR,TikTok
CLI05285,42,5630.23,SP,Orgânico
CLI05286,45,10852.58,BA,Orgânico
CLI05287,26,6116.88,RJ,TikTok
CLI05288,18,2589.5,SC,TikTok
CLI05289,46,7628.99,BA,Orgânico
CLI05290,39,9532.48,PR,TikTok
CLI05291,33,5735.11,SC,Instagram
CLI05292,58,9436.78,PE,Google
CLI05293,68,8201.92,BA,Google
CLI05294,61,6703.42,RS,Google
CLI05295,68,8570.41,BA,Google
CLI05296,58,16119.41,PR,Google
CLI05297,24,4207.14,PE,Instagram
CLI05298,31,4081.36,RS,TikTok
CLI05299,46,5995.66,SP,Google
CLI05300,36,7308.59,MG,Orgânico
CLI05301,36,7796.25,RS,Orgânico
CLI05302,19,3495.09,SC,Instagram
CLI05303,58,7982.41,RJ,TikTok
CLI05304,62,11078.89,PE,Orgânico
CLI05305,32,7426.86,SC,Orgânico
CLI05306,20,2133.45,RS,Instagram
CLI05307,28,4280.92,MG,Instagram
CLI05308,63,10489.35,RS,Google
CLI05309,47,8508.99,SP,Orgânico
CLI05310,57,8066.67,RJ,Orgânico
CLI05311,35,5516.16,RJ,TikTok
CLI05312,68,10233.95,BA,Google
CLI05313,65,9045.49,SP,Orgânico
CLI05314,19,3452.51,SC,Instagram
CLI05315,49,4323.64,PE,Orgânico
CLI05316,25,8489.1,RJ,Instagram
CLI05317,39,1310.06,SC,Google
CLI05318,23,3245.6,SC,Instagram
CLI05319,29,5225.77,SP,TikTok
CLI05320,64,7886.32,MG,Orgânico
CLI05321,57,7276.39,BA,Google
CLI05322,53,6144.51,MG,Instagram
CLI05323,32,7346.92,SC,Instagram
CLI05324,45,10144.58,BA,Google
CLI05325,69,9310.47,SP,Google
CLI05326,66,11113.67,MG,Google
CLI05327,62,4933.1,RS,Instagram
CLI05328,35,2941.18,SC,TikTok
CLI05329,19,2751.22,PE,TikTok
CLI05330,30,6063.54,RJ,Instagram
CLI05331,62,10181.51,RJ,Google
CLI05332,32,5262.85,RS,Instagram
CLI05333,37,10023.44,PR,Google
CLI05334,46,5206.52,PR,Orgânico
CLI05335,59,14395.95,PR,Orgânico
CLI05336,46,14087.89,MG,TikTok
CLI05337,20,3949.94,BA,Google
CLI05338,36,8353.28,RS,Orgânico
CLI05339,20,4052.94,PE,TikTok
CLI05340,31,5520.9,RJ,TikTok
CLI05341,57,7472.07,RJ,Google
CLI05342,21,3344.29,PE,TikTok
CLI05343,69,2598.45,MG,Orgânico
CLI05344,28,6408.51,RJ,Orgânico
CLI05345,48,8837.19,RJ,Instagram
CLI05346,60,11990.95,SC,Google
CLI05347,49,8109.88,PE,Orgânico
CLI05348,44,7802.75,RJ,Google
CLI05349,47,6638.18,PE,Orgânico
CLI05350,60,6988.16,SC,Instagram
CLI05351,19,2284.95,PR,Instagram
CLI05352,66,605.98,SP,Google
CLI05353,26,5011.01,SC,TikTok
CLI05354,45,6800.12,BA,TikTok
CLI05355,48,12081.83,RS,Google
CLI05356,51,6415.26,RJ,TikTok
CLI05357,32,7149.81,PE,Instagram
CLI05358,65,10764.55,PR,Google
CLI05359,42,2713.46,SP,Google
CLI05360,53,7581.89,SP,Google
CLI05361,25,5026.67,PE,Instagram
CLI05362,26,4427.84,PR,TikTok
CLI05363,54,10025.25,PR,TikTok
CLI05364,65,7300.39,SP,Google
CLI05365,62,4857.78,PE,Google
CLI05366,56,11114.44,SP,Google
CLI05367,49,7797.04,RJ,Orgânico
CLI05368,69,3144.87,RS,Orgânico
CLI05369,34,5989.18,SC,Instagram
CLI05370,52,9312.9,SC,Orgânico
CLI05371,54,4172.58,SP,Orgânico
CLI05372,36,7080.75,SP,Orgânico
CLI05373,61,5188.79,BA,Orgânico
CLI05374,46,7998.92,RS,Google
CLI05375,24,3548.71,RS,Orgânico
CLI05376,45,5811.87,MG,Orgânico
CLI05377,26,8859.55,PE,TikTok
CLI05378,45,8572.69,SP,Google
CLI05379,23,3032.25,SC,TikTok
CLI05380,46,8349.62,PE,Google
CLI05381,34,7589.36,RJ,TikTok
CLI05382,33,1412.68,MG,TikTok
CLI05383,40,3892.14,SC,Instagram
CLI05384,48,6361.45,RJ,Orgânico
CLI05385,20,2658.72,RS,Orgânico
CLI05386,38,4204.82,RS,Instagram
CLI05387,43,4600.37,MG,Orgânico
CLI05388,53,9229.61,MG,Google
CLI05389,59,6549.52,MG,Google
CLI05390,54,9249.29,MG,Google
CLI05391,39,7650.62,MG,Google
CLI05392,59,4093.2,MG,Google
CLI05393,29,5230.74,PR,Google
CLI05394,59,7382.5,RS,Orgânico
CLI05395,30,8048.69,RJ,TikTok
CLI05396,28,4657.0,PE,TikTok
CLI05397,33,3825.94,SC,Orgânico
CLI05398,25,6426.18,PE,Instagram
CLI05399,57,7308.2,SP,Google
CLI05400,57,13172.83,SC,Orgânico
CLI05401,62,10396.19,PR,Orgânico
CLI05402,19,3186.63,PR,Orgânico
CLI05403,47,7467.56,BA,Instagram
CLI05404,47,1921.93,PE,Orgânico
CLI05405,29,7235.68,MG,TikTok
CLI05406,27,2116.61,PE,Google
CLI05407,61,7175.05,PR,Google
CLI05408,28,3826.17,SC,Instagram
CLI05409,32,4091.24,PR,TikTok
CLI05410,33,6831.08,SC,TikTok
CLI05411,34,8071.13,MG,TikTok
CLI05412,43,6689.26,PE,Orgânico
CLI05413,19,3082.49,MG,TikTok
CLI05414,67,9031.53,PE,Google
CLI05415,29,8227.2,PR,TikTok
CLI05416,68,11845.67,RS,Instagram
CLI05417,43,6270.11,PE,Instagram
CLI05418,40,7878.73,SP,Google
CLI05419,35,6686.74,MG,TikTok
CLI05420,49,7958.08,RJ,Orgânico
CLI05421,66,14454.62,RJ,Google
CLI05422,55,7010.63,BA,Orgânico
CLI05423,64,5052.55,MG,TikTok
CLI05424,20,1980.93,RS,Orgânico
CLI05425,55,9490.96,PE,Orgânico
CLI05426,20,3308.93,RS,TikTok
CLI05427,47,7339.22,PR,Instagram
CLI05428,18,3571.1,MG,TikTok
CLI05429,47,5439.21,PE,Google
CLI05430,62,6977.14,PR,Orgânico
CLI05431,49,6433.55,PE,Google
CLI05432,45,11281.68,SC,Google
CLI05433,38,7188.93,PE,Google
CLI05434,63,4805.02,SP,Google
CLI05435,30,5350.04,PE,Instagram
CLI05436,44,8390.37,PE,Instagram
CLI05437,53,11249.65,SP,Orgânico
CLI05438,24,4648.34,PE,Instagram
CLI05439,39,3865.17,PE,Orgânico
CLI05440,27,7698.76,SC,TikTok
CLI05441,56,4689.79,SC,Instagram
CLI05442,32,3710.18,SC,Instagram
CLI05443,32,5006.2,SP,TikTok
CLI05444,21,1948.64,PE,Orgânico
CLI05445,49,10177.37,PE,Google
CLI05446,40,8236.94,MG,Google
CLI05447,23,3412.93,PE,TikTok
CLI05448,41,3633.94,RJ,Orgânico
CLI05449,37,3487.46,RS,Orgânico
CLI05450,54,10289.61,RS,Google
CLI05451,37,4201.61,PR,Google
CLI05452,29,8208.43,RJ,TikTok
CLI05453,50,7137.16,PR,TikTok
CLI05454,45,11928.32,SP,Google
CLI05455,25,5977.79,PE,TikTok
CLI05456,18,4298.82,MG,TikTok
CLI05457,54,10965.67,PE,Orgânico
CLI05458,39,6518.77,RJ,Google
CLI05459,23,2639.41,SC,Orgânico
CLI05460,38,6594.57,SC,Google
CLI05461,49,9729.53,SC,Instagram
CLI05462,52,8445.33,BA,Orgânico
CLI05463,32,7453.03,BA,Orgânico
CLI05464,22,2461.27,BA,TikTok
CLI05465,63,12652.4,RS,Google
CLI05466,67,15825.4,RJ,Google
CLI05467,65,8311.94,BA,Instagram
CLI05468,23,2827.69,PE,TikTok
CLI05469,42,4468.23,BA,Google
CLI05470,63,11852.16,MG,Orgânico
CLI05471,57,10487.35,MG,Google
CLI05472,46,4800.86,SC,Google
CLI05473,24,3555.46,RJ,TikTok
CLI05474,57,4972.11,SC,Google
CLI05475,30,7293.74,PR,TikTok
CLI05476,55,9905.94,PR,Google
CLI05477,35,7424.77,RJ,Instagram
CLI05478,19,3097.99,PR,Google
CLI05479,25,3836.11,SP,TikTok
CLI05480,28,4094.06,SP,TikTok
CLI05481,50,10394.32,SP,Google
CLI05482,55,6723.33,PR,Google
CLI05483,65,8917.53,MG,Orgânico
CLI05484,44,5683.13,SP,Orgânico
CLI05485,37,5366.19,SC,Google
CLI05486,29,9135.3,BA,TikTok
CLI05487,60,9235.9,MG,Google
CLI05488,48,8589.35,RJ,Google
CLI05489,44,6244.18,PR,Google
CLI05490,49,10373.07,SC,Instagram
CLI05491,27,9165.24,RJ,TikTok
CLI05492,20,2547.72,PR,Instagram
CLI05493,62,9890.71,RS,Orgânico
CLI05494,44,6132.36,PR,Google
CLI05495,52,7063.61,SC,Orgânico
CLI05496,48,8365.59,RS,Google
CLI05497,32,9104.96,PR,Instagram
CLI05498,33,6491.57,PR,Instagram
CLI05499,30,3673.8,PE,Instagram
CLI05500,66,9354.52,BA,Instagram
CLI05501,52,7208.05,PR,Google
CLI05502,69,6561.1,MG,Google
CLI05503,28,4762.04,SP,Instagram
CLI05504,38,5090.2,RS,Google
CLI05505,68,10305.31,SC,Google
CLI05506,28,4967.9,MG,TikTok
CLI05507,47,5298.89,SC,Google
CLI05508,65,8539.73,MG,Orgânico
CLI05509,52,6506.91,BA,Google
CLI05510,39,2854.5,PR,Orgânico
CLI05511,55,4209.32,BA,Instagram
CLI05512,48,8651.21,PE,Google
CLI05513,31,4635.96,RS,Instagram
CLI05514,41,8410.74,PR,Orgânico
CLI05515,67,7547.78,PE,Orgânico
CLI05516,66,6999.31,PE,Orgânico
CLI05517,49,3329.72,PE,Orgânico
CLI05518,53,11302.88,RS,Orgânico
CLI05519,49,10678.47,RS,Instagram
CLI05520,32,6400.3,RS,TikTok
CLI05521,60,4012.31,BA,Google
CLI05522,52,4356.42,MG,Orgânico
CLI05523,20,2662.73,PE,Instagram
CLI05524,33,3731.61,PR,Instagram
CLI05525,22,3096.63,BA,TikTok
CLI05526,38,3993.06,PE,Google
CLI05527,27,9348.04,RS,TikTok
CLI05528,36,6432.71,SP,Google
CLI05529,42,7943.45,PE,Orgânico
CLI05530,21,3142.33,SC,Instagram
CLI05531,46,10296.51,RS,Orgânico
CLI05532,36,3381.21,PR,Orgânico
CLI05533,60,7930.6,RS,Google
CLI05534,19,2844.27,RS,TikTok
CLI05535,27,7039.77,RJ,Instagram
CLI05536,60,7227.3,MG,TikTok
CLI05537,42,3022.65,PE,Instagram
CLI05538,37,5999.18,RS,Orgânico
CLI05539,65,4140.53,MG,Google
CLI05540,36,6802.93,PE,Instagram
CLI05541,40,6958.15,RS,Google
CLI05542,41,3655.65,PR,Google
CLI05543,28,7936.06,BA,TikTok
CLI05544,63,4253.94,BA,TikTok
CLI05545,51,15985.58,PE,TikTok
CLI05546,45,9394.56,PE,Google
CLI05547,22,3885.17,MG,TikTok
CLI05548,22,1999.83,RJ,Google
CLI05549,68,8682.92,MG,Google
CLI05550,38,6504.8,RJ,Orgânico
CLI05551,29,3723.07,MG,Instagram
CLI05552,67,7526.95,MG,Google
CLI05553,21,3200.8,RJ,TikTok
CLI05554,66,6809.2,SC,Orgânico
CLI05555,59,9059.27,RS,Orgânico
CLI05556,37,3434.61,SP,Google
CLI05557,55,15829.85,RS,Google
CLI05558,42,4019.65,BA,Orgânico
CLI05559,31,5722.11,RJ,Instagram
CLI05560,28,9529.94,SP,Instagram
CLI05561,49,5937.49,BA,Google
CLI05562,28,3261.73,RS,Instagram
CLI05563,35,3450.3,RS,Instagram
CLI05564,44,6303.64,MG,Orgânico
CLI05565,35,3249.36,SC,Instagram
CLI05566,40,1996.55,RJ,Orgânico
CLI05567,28,7064.74,SC,Instagram
CLI05568,38,6641.87,RJ,Google
CLI05569,61,6803.37,RS,Google
CLI05570,22,2365.42,PE,TikTok
CLI05571,40,5869.38,PR,Google
CLI05572,58,9832.64,RJ,Orgânico
CLI05573,42,7032.27,PE,Orgânico
CLI05574,58,4761.2,SP,Google
CLI05575,27,4997.54,PR,Instagram
CLI05576,39,3958.52,MG,Instagram
CLI05577,36,3729.76,PE,Google
CLI05578,18,4342.1,RS,Google
CLI05579,24,1986.69,BA,TikTok
CLI05580,21,2208.28,RJ,TikTok
CLI05581,18,2450.72,PE,Google
CLI05582,32,7287.83,RS,Instagram
CLI05583,57,7832.23,PE,Google
CLI05584,29,4041.64,SP,TikTok
CLI05585,39,6159.36,BA,Google
CLI05586,39,5713.06,MG,Orgânico
CLI05587,67,1740.98,SP,Google
CLI05588,64,8484.07,MG,Instagram
CLI05589,34,8529.54,RS,Instagram
CLI05590,46,12082.19,RJ,Google
CLI05591,63,10135.48,PE,Google
CLI05592,31,3873.12,BA,Orgânico
CLI05593,67,6781.35,BA,Google
CLI05594,37,6059.24,BA,Orgânico
CLI05595,67,6282.32,SC,Google
CLI05596,65,7902.88,PE,TikTok
CLI05597,50,11950.09,MG,Orgânico
CLI05598,60,5512.61,BA,Orgânico
CLI05599,32,3958.75,RS,TikTok
CLI05600,29,4367.87,SC,TikTok
CLI05601,57,17474.22,BA,Google
CLI05602,37,7998.3,MG,Google
CLI05603,47,11396.21,SC,TikTok
CLI05604,55,10304.38,RJ,Orgânico
CLI05605,20,2806.1,SP,TikTok
CLI05606,45,9420.72,PE,Google
CLI05607,43,6178.38,RJ,Google
CLI05608,47,3647.77,MG,Google
CLI05609,30,7612.95,BA,TikTok
CLI05610,30,7596.88,PR,TikTok
CLI05611,19,2129.69,SP,Instagram
CLI05612,54,7787.42,BA,Orgânico
CLI05613,66,10289.49,SC,Google
CLI05614,55,10819.8,SP,Orgânico
CLI05615,19,1810.1,SP,Google
CLI05616,53,6698.32,BA,Google
CLI05617,43,6349.85,RJ,Google
CLI05618,28,3726.22,MG,TikTok
CLI05619,25,3801.5,RS,TikTok
CLI05620,61,12067.49,RS,Google
CLI05621,57,8621.73,RJ,TikTok
CLI05622,60,6543.41,MG,Orgânico
CLI05623,39,3544.95,PR,Google
CLI05624,37,6087.61,PE,Google
CLI05625,25,8514.47,RJ,Orgânico
CLI05626,46,9180.88,BA,Google
CLI05627,57,12838.91,PE,Orgânico
CLI05628,43,2680.26,PR,Orgânico
CLI05629,47,9700.79,MG,TikTok
CLI05630,34,5448.07,SP,TikTok
CLI05631,37,7886.08,PR,Google
CLI05632,69,5735.85,PR,Orgânico
CLI05633,33,4233.11,BA,TikTok
CLI05634,63,12545.08,MG,Google
CLI05635,60,5174.94,MG,Google
CLI05636,24,4017.99,PE,TikTok
CLI05637,33,3930.39,BA,TikTok
CLI05638,62,7636.35,RJ,Orgânico
CLI05639,64,8520.4,RJ,Google
CLI05640,65,5352.1,MG,Orgânico
CLI05641,44,7640.0,PE,Google
CLI05642,40,3758.3,PR,Orgânico
CLI05643,41,9107.5,PE,TikTok
CLI05644,26,3325.7,BA,Instagram
CLI05645,52,8540.71,SC,Orgânico
CLI05646,68,7660.07,RJ,Google
CLI05647,37,6282.33,MG,Orgânico
CLI05648,54,7049.7,SC,Orgânico
CLI05649,59,4128.54,SC,Orgânico
CLI05650,34,5226.32,BA,Instagram
CLI05651,64,11477.99,SC,Instagram
CLI05652,48,7688.03,SC,Google
CLI05653,25,4352.71,SP,Instagram
CLI05654,32,4570.19,RJ,TikTok
CLI05655,48,243.04,SC,Orgânico
CLI05656,47,9061.46,SC,Orgânico
CLI05657,63,10340.97,BA,Instagram
CLI05658,37,4928.57,MG,Orgânico
CLI05659,56,7740.99,RS,Google
CLI05660,29,6291.04,MG,TikTok
CLI05661,66,5440.32,RS,Google
CLI05662,34,6858.18,SP,TikTok
CLI05663,59,7501.0,SC,Orgânico
CLI05664,47,10090.03,SP,Orgânico
CLI05665,46,12136.58,BA,Google
CLI05666,36,6116.95,RS,Orgânico
CLI05667,63,4865.64,BA,Google
CLI05668,28,4176.4,MG,Google
CLI05669,51,14034.47,RS,Orgânico
CLI05670,67,5126.58,RJ,Orgânico
CLI05671,24,1961.82,PE,TikTok
CLI05672,61,12007.88,PR,Google
CLI05673,51,6919.96,PR,Google
CLI05674,37,5885.84,RS,Google
CLI05675,67,9724.87,SP,Google
CLI05676,55,9059.65,MG,Google
CLI05677,41,5557.74,BA,Orgânico
CLI05678,27,6361.12,PR,Instagram
CLI05679,49,8501.14,SC,Orgânico
CLI05680,69,4423.33,RJ,Google
CLI05681,32,7193.39,MG,Orgânico
CLI05682,54,8724.67,SP,Orgânico
CLI05683,37,10042.39,BA,Google
CLI05684,20,1846.93,MG,Orgânico
CLI05685,54,6772.8,BA,Orgânico
CLI05686,57,3886.42,RJ,Instagram
CLI05687,25,3223.39,RS,Orgânico
CLI05688,57,18044.62,MG,Instagram
CLI05689,61,7332.23,RS,Google
CLI05690,40,5134.61,SP,Google
CLI05691,57,6356.5,SC,Instagram
CLI05692,28,5937.19,MG,Instagram
CLI05693,63,9302.71,PE,Orgânico
CLI05694,25,6263.64,SP,Orgânico
CLI05695,46,843.34,RS,Orgânico
CLI05696,47,12830.09,RS,Google
CLI05697,27,9073.31,SC,Orgânico
CLI05698,56,8221.69,PR,TikTok
CLI05699,45,6734.07,MG,Orgânico
CLI05700,66,9215.88,SC,Google
CLI05701,53,9354.19,RS,Orgânico
CLI05702,30,4146.23,PR,TikTok
CLI05703,49,11203.98,BA,Orgânico
CLI05704,53,11885.81,RS,Orgânico
CLI05705,54,14016.78,BA,Orgânico
CLI05706,43,8740.28,MG,Orgânico
CLI05707,39,8492.12,PE,Orgânico
CLI05708,21,2703.98,MG,TikTok
CLI05709,48,5662.73,RJ,Google
CLI05710,35,2835.65,MG,TikTok
CLI05711,55,9425.69,MG,TikTok
CLI05712,41,7250.24,SC,Orgânico
CLI05713,40,6006.13,SP,Instagram
CLI05714,39,3913.0,RJ,Orgânico
CLI05715,19,3399.65,MG,TikTok
CLI05716,48,8728.27,SC,Google
CLI05717,28,5546.8,RS,Orgânico
CLI05718,45,5551.97,BA,Instagram
